file,line,operator,before,after,mutant_id,paper_category
org/apache/commons/lang3/ArrayFill.java,143,RemoveMethod,"public static <T> T[] fill(final T[] a, final T val) {","public static <T> T[] fill(final T[] a, final T val) {",160,
org/apache/commons/lang3/ArrayFill.java,38,RemoveNullCheck,if (a != null) {,if (true) {,161,
org/apache/commons/lang3/ArrayFill.java,53,RemoveNullCheck,if (a != null) {,if (true) {,162,
org/apache/commons/lang3/ArrayFill.java,68,RemoveNullCheck,if (a != null) {,if (true) {,163,
org/apache/commons/lang3/ArrayFill.java,83,RemoveNullCheck,if (a != null) {,if (true) {,164,
org/apache/commons/lang3/ArrayFill.java,98,RemoveNullCheck,if (a != null) {,if (true) {,165,
org/apache/commons/lang3/ArrayFill.java,113,RemoveNullCheck,if (a != null) {,if (true) {,166,
org/apache/commons/lang3/ArrayFill.java,128,RemoveNullCheck,if (a != null) {,if (true) {,167,
org/apache/commons/lang3/ArrayFill.java,144,RemoveNullCheck,if (a != null) {,if (true) {,168,
org/apache/commons/lang3/ArraySorter.java,41,NullifyReturnValue,return array;,return null;,169,
org/apache/commons/lang3/ArraySorter.java,55,NullifyReturnValue,return array;,return null;,170,
org/apache/commons/lang3/ArraySorter.java,69,NullifyReturnValue,return array;,return null;,171,
org/apache/commons/lang3/ArraySorter.java,83,NullifyReturnValue,return array;,return null;,172,
org/apache/commons/lang3/ArraySorter.java,97,NullifyReturnValue,return array;,return null;,173,
org/apache/commons/lang3/ArraySorter.java,111,NullifyReturnValue,return array;,return null;,174,
org/apache/commons/lang3/ArraySorter.java,125,NullifyReturnValue,return array;,return null;,175,
org/apache/commons/lang3/ArraySorter.java,140,NullifyReturnValue,return array;,return null;,176,
org/apache/commons/lang3/ArraySorter.java,157,NullifyReturnValue,return array;,return null;,177,
org/apache/commons/lang3/ArraySorter.java,38,RelationalOperatorReplacement,if (array != null) {,if (array == null) {,178,
org/apache/commons/lang3/ArraySorter.java,52,RelationalOperatorReplacement,if (array != null) {,if (array == null) {,179,
org/apache/commons/lang3/ArraySorter.java,66,RelationalOperatorReplacement,if (array != null) {,if (array == null) {,180,
org/apache/commons/lang3/ArraySorter.java,80,RelationalOperatorReplacement,if (array != null) {,if (array == null) {,181,
org/apache/commons/lang3/ArraySorter.java,94,RelationalOperatorReplacement,if (array != null) {,if (array == null) {,182,
org/apache/commons/lang3/ArraySorter.java,108,RelationalOperatorReplacement,if (array != null) {,if (array == null) {,183,
org/apache/commons/lang3/ArraySorter.java,122,RelationalOperatorReplacement,if (array != null) {,if (array == null) {,184,
org/apache/commons/lang3/ArraySorter.java,137,RelationalOperatorReplacement,if (array != null) {,if (array == null) {,185,
